X Y U V
2.566669999999999732e+02 3.983330000000000268e+02 4.866450000000000387e+00 1.301930000000000032e-01
2.783330000000000268e+02 3.821539999999999964e+02 4.592430000000000234e+00 -4.514699999999999824e-01
2.766669999999999732e+02 3.837900000000000205e+02 4.592430000000000234e+00 -4.514699999999999824e-01
2.633330000000000268e+02 3.966669999999999732e+02 4.897479999999999833e+00 4.747890000000000166e-01
2.616669999999999732e+02 3.983330000000000268e+02 4.897479999999999833e+00 4.747890000000000166e-01
2.766669999999999732e+02 3.966669999999999732e+02 4.835510000000000197e+00 -7.345260000000000677e-02
2.783330000000000268e+02 3.983330000000000268e+02 4.835510000000000197e+00 -7.345260000000000677e-02
2.983330000000000268e+02 3.816669999999999732e+02 4.733159999999999812e+00 6.025059999999999860e-01
2.966669999999999732e+02 3.833330000000000268e+02 4.733159999999999812e+00 6.025059999999999860e-01
2.816669999999999732e+02 3.966669999999999732e+02 4.721099999999999852e+00 -3.147490000000000010e-01
2.833330000000000268e+02 3.983330000000000268e+02 4.721099999999999852e+00 -3.147490000000000010e-01
2.966669999999999732e+02 3.966669999999999732e+02 4.380410000000000359e+00 3.068879999999999941e-01
2.983330000000000268e+02 3.983330000000000268e+02 4.380410000000000359e+00 3.068879999999999941e-01
3.183330000000000268e+02 3.816669999999999732e+02 4.255130000000000301e+00 4.177009999999999890e-01
3.166669999999999732e+02 3.833330000000000268e+02 4.255130000000000301e+00 4.177009999999999890e-01
3.016669999999999732e+02 3.966669999999999732e+02 4.155619999999999870e+00 4.387989999999999946e-01
3.033330000000000268e+02 3.983330000000000268e+02 4.155619999999999870e+00 4.387989999999999946e-01
3.166669999999999732e+02 3.966669999999999732e+02 4.696640000000000370e+00 1.834580000000000100e-01
3.183330000000000268e+02 3.983330000000000268e+02 4.696640000000000370e+00 1.834580000000000100e-01
3.383330000000000268e+02 3.816669999999999732e+02 4.399779999999999802e+00 4.839849999999999985e-01
3.366669999999999732e+02 3.833330000000000268e+02 4.399779999999999802e+00 4.839849999999999985e-01
3.216669999999999732e+02 3.966669999999999732e+02 4.653400000000000425e+00 -1.138300000000000006e-01
3.233330000000000268e+02 3.983330000000000268e+02 4.653400000000000425e+00 -1.138300000000000006e-01
3.366669999999999732e+02 3.966669999999999732e+02 5.312780000000000058e+00 3.710890000000000022e-01
3.383330000000000268e+02 3.983330000000000268e+02 5.312780000000000058e+00 3.710890000000000022e-01
3.583330000000000268e+02 3.816669999999999732e+02 4.923879999999999590e+00 -1.626430000000000098e-01
3.566669999999999732e+02 3.833330000000000268e+02 4.923879999999999590e+00 -1.626430000000000098e-01
3.416669999999999732e+02 3.966669999999999732e+02 5.197259999999999991e+00 2.293860000000000066e-01
3.433330000000000268e+02 3.983330000000000268e+02 5.197259999999999991e+00 2.293860000000000066e-01
3.566669999999999732e+02 3.966669999999999732e+02 4.803790000000000227e+00 -3.941950000000000176e-01
3.583330000000000268e+02 3.983330000000000268e+02 4.803790000000000227e+00 -3.941950000000000176e-01
3.783330000000000268e+02 3.816669999999999732e+02 5.109079999999999622e+00 5.178169999999999717e-01
3.766669999999999732e+02 3.833330000000000268e+02 5.109079999999999622e+00 5.178169999999999717e-01
3.616669999999999732e+02 3.966669999999999732e+02 4.940439999999999721e+00 -3.417749999999999955e-01
3.633330000000000268e+02 3.983330000000000268e+02 4.940439999999999721e+00 -3.417749999999999955e-01
3.766669999999999732e+02 3.966669999999999732e+02 4.807070000000000398e+00 1.716959999999999875e-01
3.783330000000000268e+02 3.983330000000000268e+02 4.807070000000000398e+00 1.716959999999999875e-01
3.983330000000000268e+02 3.816659999999999968e+02 3.324840000000000018e+00 -2.792859999999999787e-01
3.966669999999999732e+02 3.833330000000000268e+02 3.324840000000000018e+00 -2.792859999999999787e-01
3.816669999999999732e+02 3.966669999999999732e+02 4.450929999999999609e+00 2.369960000000000122e-01
3.833330000000000268e+02 3.983330000000000268e+02 4.450929999999999609e+00 2.369960000000000122e-01
3.966669999999999732e+02 3.966669999999999732e+02 4.267830000000000013e+00 1.621970000000000078e-01
3.983330000000000268e+02 3.983340000000000032e+02 4.267830000000000013e+00 1.621970000000000078e-01
4.183340000000000032e+02 3.816659999999999968e+02 3.324969999999999981e+00 -4.574770000000000225e-01
4.166669999999999732e+02 3.833330000000000268e+02 3.324969999999999981e+00 -4.574770000000000225e-01
4.016669999999999732e+02 3.966669999999999732e+02 3.926740000000000119e+00 3.315429999999999766e-02
4.033330000000000268e+02 3.983340000000000032e+02 3.926740000000000119e+00 3.315429999999999766e-02
4.166669999999999732e+02 3.966669999999999732e+02 3.366870000000000029e+00 -1.258170000000000011e+00
4.183340000000000032e+02 3.983340000000000032e+02 3.366870000000000029e+00 -1.258170000000000011e+00
4.383340000000000032e+02 3.816659999999999968e+02 3.649809999999999999e+00 -5.086119999999999530e-01
4.366669999999999732e+02 3.833330000000000268e+02 3.649809999999999999e+00 -5.086119999999999530e-01
4.216669999999999732e+02 3.966669999999999732e+02 3.373380000000000045e+00 -1.035949999999999926e+00
4.233340000000000032e+02 3.983340000000000032e+02 3.373380000000000045e+00 -1.035949999999999926e+00
4.366669999999999732e+02 3.966680000000000064e+02 3.239469999999999850e+00 -1.084640000000000049e-01
4.383340000000000032e+02 3.983349999999999795e+02 3.239469999999999850e+00 -1.084640000000000049e-01
4.566669999999999732e+02 3.816659999999999968e+02 3.411550000000000082e+00 3.447279999999999789e-01
4.583340000000000032e+02 3.833330000000000268e+02 3.411550000000000082e+00 3.447279999999999789e-01
4.416669999999999732e+02 3.966680000000000064e+02 2.818290000000000184e+00 -2.921560000000000268e-01
4.433340000000000032e+02 3.983360000000000127e+02 2.818290000000000184e+00 -2.921560000000000268e-01
4.566669999999999732e+02 3.966689999999999827e+02 3.236200000000000188e+00 2.859249999999999847e-01
4.583340000000000032e+02 3.983369999999999891e+02 3.236200000000000188e+00 2.859249999999999847e-01
4.766669999999999732e+02 3.833330000000000268e+02 3.614349999999999952e+00 9.224849999999999994e-01
4.783340000000000032e+02 3.816659999999999968e+02 3.614349999999999952e+00 9.224849999999999994e-01
4.616669999999999732e+02 3.966700000000000159e+02 3.471119999999999983e+00 5.806059999999999555e-01
4.633340000000000032e+02 3.983369999999999891e+02 3.471119999999999983e+00 5.806059999999999555e-01
4.766669999999999732e+02 3.966700000000000159e+02 4.273489999999999789e+00 6.352269999999999861e-01
4.783340000000000032e+02 3.983369999999999891e+02 4.273489999999999789e+00 6.352269999999999861e-01
4.966689999999999827e+02 3.833319999999999936e+02 3.963049999999999962e+00 7.295469999999999455e-01
4.983360000000000127e+02 3.816650000000000205e+02 3.963049999999999962e+00 7.295469999999999455e-01
4.816669999999999732e+02 3.983369999999999891e+02 3.994730000000000114e+00 6.816710000000000269e-01
4.833340000000000032e+02 3.966700000000000159e+02 3.994730000000000114e+00 6.816710000000000269e-01
4.983349999999999795e+02 3.966689999999999827e+02 3.467200000000000060e+00 7.837399999999999922e-01
4.966680000000000064e+02 3.983360000000000127e+02 3.467200000000000060e+00 7.837399999999999922e-01
2.266399999999999864e+02 1.417599999999999909e+02 2.736310000000000020e+00 -1.525169999999999915e+00
2.283040000000000020e+02 1.434439999999999884e+02 2.736310000000000020e+00 -1.525169999999999915e+00
2.216450000000000102e+02 1.467620000000000005e+02 1.145040000000000058e+00 -1.092179999999999929e+00
2.233060000000000116e+02 1.484519999999999982e+02 1.145040000000000058e+00 -1.092179999999999929e+00
2.266349999999999909e+02 1.467949999999999875e+02 1.382239999999999913e+00 -1.188239999999999963e+00
2.282969999999999970e+02 1.484840000000000089e+02 1.382239999999999913e+00 -1.188239999999999963e+00
2.316370000000000005e+02 1.417740000000000009e+02 3.077139999999999986e+00 -9.345419999999999838e-01
2.333009999999999877e+02 1.434559999999999889e+02 3.077139999999999986e+00 -9.345419999999999838e-01
2.366270000000000095e+02 1.484950000000000045e+02 2.131219999999999892e+00 -1.335840000000000083e-01
2.382969999999999970e+02 1.468129999999999882e+02 2.131219999999999892e+00 -1.335840000000000083e-01
2.316270000000000095e+02 1.484939999999999998e+02 1.778869999999999951e+00 -9.455010000000000359e-01
2.332959999999999923e+02 1.468149999999999977e+02 1.778869999999999951e+00 -9.455010000000000359e-01
2.466409999999999911e+02 1.434420000000000073e+02 3.409409999999999830e+00 2.762569999999999748e-01
2.483110000000000070e+02 1.417620000000000005e+02 3.409409999999999830e+00 2.762569999999999748e-01
2.416299999999999955e+02 1.484850000000000136e+02 2.390820000000000167e+00 4.816829999999999723e-01
2.433000000000000114e+02 1.468029999999999973e+02 2.390820000000000167e+00 4.816829999999999723e-01
2.466349999999999909e+02 1.484710000000000036e+02 3.041380000000000194e+00 4.664179999999999993e-01
2.483050000000000068e+02 1.467889999999999873e+02 3.041380000000000194e+00 4.664179999999999993e-01
2.516459999999999866e+02 1.434269999999999925e+02 3.533770000000000078e+00 -5.267179999999999779e-02
2.533160000000000025e+02 1.417470000000000141e+02 3.533770000000000078e+00 -5.267179999999999779e-02
2.566499999999999773e+02 1.484250000000000114e+02 3.377489999999999881e+00 5.740939999999999932e-01
2.583210000000000264e+02 1.467439999999999998e+02 3.377489999999999881e+00 5.740939999999999932e-01
2.516419999999999959e+02 1.484509999999999934e+02 3.507499999999999840e+00 3.395920000000000050e-01
2.533120000000000118e+02 1.467680000000000007e+02 3.507499999999999840e+00 3.395920000000000050e-01
2.566480000000000246e+02 1.534430000000000121e+02 2.822130000000000027e+00 1.265870000000000051e-01
2.583199999999999932e+02 1.517580000000000098e+02 2.822130000000000027e+00 1.265870000000000051e-01
2.507909999999999968e+02 1.585200000000000102e+02 1.909070000000000045e+00 -2.514550000000000118e-02
2.524650000000000034e+02 1.568290000000000077e+02 1.909070000000000045e+00 -2.514550000000000118e-02
2.541339999999999861e+02 1.584910000000000139e+02 1.909070000000000045e+00 -2.514550000000000118e-02
2.516359999999999957e+02 1.534780000000000086e+02 2.681519999999999904e+00 -5.211570000000000091e-02
2.533079999999999927e+02 1.517920000000000016e+02 2.681519999999999904e+00 -5.211570000000000091e-02
1.666570000000000107e+02 1.603600000000000136e+02 3.990990000000000038e+00 -1.465619999999999923e+00
1.683220000000000027e+02 1.619410000000000025e+02 3.990990000000000038e+00 -1.465619999999999923e+00
1.701490000000000009e+02 1.633029999999999973e+02 3.767990000000000173e+00 -1.596319999999999961e+00
1.718209999999999980e+02 1.617210000000000036e+02 3.767990000000000173e+00 -1.596319999999999961e+00
1.734869999999999948e+02 1.633979999999999961e+02 3.767990000000000173e+00 -1.596319999999999961e+00
1.766539999999999964e+02 1.684319999999999879e+02 1.868689999999999962e+00 -5.777499999999999858e-01
1.783290000000000077e+02 1.667520000000000095e+02 1.868689999999999962e+00 -5.777499999999999858e-01
1.734149999999999920e+02 1.667549999999999955e+02 2.481100000000000083e+00 -1.121939999999999937e+00
1.749190000000000111e+02 1.684339999999999975e+02 2.481100000000000083e+00 -1.121939999999999937e+00
1.766490000000000009e+02 1.703280000000000030e+02 9.287849999999999717e-01 2.877199999999999758e-01
1.776030000000000086e+02 1.720070000000000050e+02 9.287849999999999717e-01 2.877199999999999758e-01
1.792690000000000055e+02 1.734679999999999893e+02 9.287849999999999717e-01 2.877199999999999758e-01
1.749139999999999873e+02 1.703300000000000125e+02 1.128880000000000106e+00 2.485660000000000092e-01
2.009149999999999920e+02 1.767680000000000007e+02 1.183610000000000051e+00 1.037819999999999965e+00
2.017659999999999911e+02 1.759300000000000068e+02 1.183610000000000051e+00 1.037819999999999965e+00
2.033710000000000093e+02 1.792820000000000107e+02 1.812939999999999996e+00 1.323020000000000085e+00
2.042179999999999893e+02 1.784449999999999932e+02 1.812939999999999996e+00 1.323020000000000085e+00
2.034250000000000114e+02 1.767680000000000007e+02 6.412830000000000474e-01 1.099739999999999940e+00
2.042849999999999966e+02 1.759300000000000068e+02 6.412830000000000474e-01 1.099739999999999940e+00
2.558040000000000020e+02 1.618160000000000025e+02 2.267139999999999933e+00 3.884389999999999787e-01
2.566419999999999959e+02 1.609699999999999989e+02 2.267139999999999933e+00 3.884389999999999787e-01
2.590889999999999986e+02 1.649929999999999950e+02 2.260889999999999844e+00 7.328270000000000062e-01
2.583140000000000214e+02 1.641670000000000016e+02 2.260889999999999844e+00 7.328270000000000062e-01
2.591539999999999964e+02 1.633240000000000123e+02 2.260889999999999844e+00 7.328270000000000062e-01
2.558009999999999877e+02 1.643189999999999884e+02 2.179100000000000037e+00 4.066600000000000215e-01
2.566390000000000100e+02 1.634730000000000132e+02 2.179100000000000037e+00 4.066600000000000215e-01
2.564630000000000223e+02 1.990800000000000125e+02 1.326670000000000016e+00 -8.934330000000000327e-01
2.556930000000000121e+02 1.982319999999999993e+02 1.326670000000000016e+00 -8.934330000000000327e-01
2.562389999999999759e+02 1.965600000000000023e+02 1.164700000000000069e+00 -3.747619999999999840e-01
2.555670000000000073e+02 1.957160000000000082e+02 1.164700000000000069e+00 -3.747619999999999840e-01
1.792230000000000132e+02 2.164470000000000027e+02 2.469149999999999956e+00 1.141169999999999962e-01
1.783909999999999911e+02 2.156049999999999898e+02 2.469149999999999956e+00 1.141169999999999962e-01
1.767249999999999943e+02 2.189339999999999975e+02 2.951929999999999943e+00 1.942079999999999917e-01
1.758940000000000055e+02 2.180929999999999893e+02 2.951929999999999943e+00 1.942079999999999917e-01
1.767280000000000086e+02 2.164219999999999970e+02 3.758929999999999882e+00 1.922270000000000090e-01
1.758990000000000009e+02 2.155730000000000075e+02 3.758929999999999882e+00 1.922270000000000090e-01
2.115850000000000080e+02 2.007860000000000014e+02 -1.070940000000000003e+00 -8.641440000000000232e-02
2.132549999999999955e+02 2.024449999999999932e+02 -1.070940000000000003e+00 -8.641440000000000232e-02
2.115660000000000025e+02 2.041210000000000093e+02 -1.070940000000000003e+00 -8.641440000000000232e-02
2.182810000000000059e+02 2.065980000000000132e+02 -1.097800000000000109e+00 3.866419999999999857e-01
2.165939999999999941e+02 2.082760000000000105e+02 -1.097800000000000109e+00 3.866419999999999857e-01
2.115550000000000068e+02 2.057870000000000061e+02 -1.336519999999999930e+00 7.280560000000000365e-01
2.132290000000000134e+02 2.074499999999999886e+02 -1.336519999999999930e+00 7.280560000000000365e-01
2.115380000000000109e+02 2.091229999999999905e+02 -1.336519999999999930e+00 7.280560000000000365e-01
2.006570000000000107e+02 2.153990000000000009e+02 3.766640000000000210e+00 7.484340000000000437e-01
2.015010000000000048e+02 2.162280000000000086e+02 3.766640000000000210e+00 7.484340000000000437e-01
2.006980000000000075e+02 2.170670000000000073e+02 3.766640000000000210e+00 7.484340000000000437e-01
2.040310000000000059e+02 2.191320000000000050e+02 4.319639999999999702e+00 6.849669999999999925e-01
2.031879999999999882e+02 2.183009999999999877e+02 4.319639999999999702e+00 6.849669999999999925e-01
2.031469999999999914e+02 2.158000000000000114e+02 2.764559999999999906e+00 5.964139999999999997e-01
2.039970000000000141e+02 2.166339999999999861e+02 2.764559999999999906e+00 5.964139999999999997e-01
2.182709999999999866e+02 2.116129999999999995e+02 1.275979999999999892e-01 1.881869999999999932e-01
2.165879999999999939e+02 2.132860000000000014e+02 1.275979999999999892e-01 1.881869999999999932e-01
2.115500000000000114e+02 2.166260000000000048e+02 3.653049999999999908e+00 4.469859999999999944e-01
2.132410000000000139e+02 2.182940000000000111e+02 3.653049999999999908e+00 4.469859999999999944e-01
2.115289999999999964e+02 2.107889999999999873e+02 -2.758180000000000076e-01 7.643520000000000314e-01
2.132150000000000034e+02 2.124550000000000125e+02 -2.758180000000000076e-01 7.643520000000000314e-01
